state,county,winning_party,votes_for_winner,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,majority_race
Nevada,Humboldt County,REP,5877,17088.0,8879.0,8209.0,26.5,65.8,0.6,4.5,0.3,0.0,11405.0,69324.0,7633.0,29215.0,1515.0,9.1,9.7,22.5,14.8,22.3,23.2,17.1,64.3,12.0,14.5,3.0,1.2,5.0,29.9,8394.0,78.2,12.6,9.0,0.2,7.3,White
Nevada,Lander County,REP,2198,5887.0,3276.0,2611.0,26.8,67.8,0.1,4.2,0.1,0.5,3910.0,79865.0,9671.0,30256.0,2710.0,13.2,22.3,22.1,15.4,14.7,34.8,13.1,57.6,22.8,11.2,5.1,1.4,2.0,23.6,2683.0,79.2,16.0,4.7,0.0,7.6,White
Nevada,Lincoln County,REP,2067,5203.0,2780.0,2423.0,8.7,83.7,2.6,3.2,1.0,0.0,4157.0,52971.0,6740.0,27218.0,7398.0,12.1,25.2,37.1,22.9,20.7,15.4,3.9,79.0,11.5,0.0,3.0,1.3,5.2,13.2,1793.0,45.1,48.6,6.0,0.3,9.3,White
Nevada,Lyon County,REP,20914,52303.0,26400.0,25903.0,16.2,76.1,0.9,1.9,1.1,0.2,38606.0,50920.0,1612.0,25063.0,882.0,13.7,18.3,25.1,20.6,23.5,13.4,17.4,79.7,14.6,0.1,0.8,1.7,3.1,29.6,20991.0,78.1,16.1,5.7,0.1,9.8,White
Nevada,Mineral County,REP,1423,4471.0,2165.0,2306.0,11.1,58.1,0.8,21.6,4.6,0.0,3392.0,39375.0,7830.0,22791.0,2347.0,20.3,41.4,23.8,21.6,22.4,18.4,13.8,77.0,5.0,0.0,8.5,1.2,8.3,13.1,1685.0,55.0,41.2,3.8,0.0,20.6,White
Nevada,Nye County,REP,17528,43296.0,21789.0,21507.0,14.2,77.2,3.0,1.5,1.6,0.4,34245.0,44225.0,3588.0,23740.0,1044.0,17.3,26.7,24.3,23.2,24.0,15.6,12.9,72.9,14.1,1.1,4.6,2.2,5.1,24.4,14551.0,77.8,16.0,6.0,0.3,11.4,White
Nevada,Pershing County,REP,1731,6661.0,4337.0,2324.0,23.8,66.1,4.7,2.8,1.3,0.5,5112.0,52308.0,8717.0,19201.0,2065.0,15.0,22.8,35.1,14.4,16.9,22.8,10.7,74.4,13.4,1.0,5.6,0.7,4.8,16.7,2211.0,64.9,28.9,6.2,0.0,4.2,White
Nevada,Storey County,REP,1908,3891.0,1894.0,1997.0,6.7,86.7,0.7,1.4,1.9,0.0,3366.0,63607.0,7565.0,36388.0,6019.0,7.7,16.4,30.3,23.4,28.4,11.9,6.0,82.8,6.9,1.6,3.7,0.4,4.5,26.7,1768.0,74.4,14.5,11.1,0.0,4.2,White
Nevada,Washoe County,DEM,128128,445551.0,224212.0,221339.0,23.9,63.7,2.1,1.3,5.2,0.6,315259.0,58595.0,1146.0,31879.0,461.0,13.3,16.9,33.8,20.9,25.7,8.0,11.5,77.8,11.3,1.9,2.8,1.9,4.3,21.4,219548.0,80.5,13.8,5.6,0.1,6.8,White
Nevada,White Pine County,REP,3403,9858.0,5820.0,4038.0,15.3,72.7,4.7,5.7,0.8,0.2,7475.0,60358.0,4355.0,25350.0,2512.0,13.0,21.3,34.1,22.7,18.1,17.3,7.8,77.8,8.2,1.7,10.2,0.7,1.3,14.2,3567.0,59.2,34.9,5.9,0.0,6.2,White
Nevada,Carson City,REP,16113,54219.0,27794.0,26425.0,23.4,68.1,1.6,2.0,2.4,0.1,39650.0,49341.0,2023.0,28044.0,1119.0,14.7,22.8,30.3,22.4,23.6,10.2,13.5,80.0,12.3,0.3,3.0,1.7,2.8,18.5,24327.0,71.3,24.4,4.0,0.2,7.7,White
New Jersey,Atlantic County,DEM,73808,272926.0,132171.0,140755.0,18.5,56.4,14.3,0.2,8.4,0.0,195390.0,57514.0,1710.0,29941.0,533.0,15.3,24.4,31.0,29.3,23.1,8.2,8.4,77.1,7.5,6.5,3.5,2.9,2.5,24.2,127737.0,79.6,15.7,4.7,0.1,10.9,White
New Jersey,Bergen County,DEM,285967,937920.0,454204.0,483716.0,18.9,57.8,5.3,0.1,16.2,0.0,637924.0,91572.0,1122.0,46601.0,568.0,7.2,8.5,47.9,13.5,24.3,6.3,8.0,68.7,7.4,14.9,2.8,1.4,4.7,32.3,473672.0,83.2,11.3,5.3,0.2,5.2,White
New Jersey,Burlington County,DEM,154595,449192.0,220995.0,228197.0,7.6,68.3,15.7,0.0,4.8,0.0,338998.0,82839.0,930.0,39528.0,579.0,6.4,8.9,43.8,14.6,25.3,6.6,9.7,83.1,7.1,3.6,1.4,1.0,3.8,29.3,223990.0,78.2,17.5,4.1,0.2,6.9,White
New Jersey,Camden County,DEM,175065,510996.0,246942.0,264054.0,16.1,57.5,18.1,0.1,5.7,0.0,371154.0,65037.0,975.0,32931.0,460.0,13.1,19.3,39.3,17.9,25.2,6.8,10.8,76.8,9.2,7.4,2.0,1.3,3.4,28.3,248241.0,82.4,13.4,4.0,0.2,7.9,White
New Jersey,Cape May County,REP,33158,94549.0,46158.0,48391.0,7.4,85.6,4.5,0.0,1.0,0.0,75563.0,62332.0,1965.0,36256.0,1115.0,10.6,14.5,34.6,22.6,24.9,10.8,7.0,79.3,6.1,2.1,5.1,2.8,4.5,22.9,42170.0,71.2,22.0,6.5,0.3,8.4,White
New Jersey,Cumberland County,DEM,32742,154952.0,79550.0,75402.0,29.7,47.4,17.7,0.5,1.3,0.0,107876.0,50000.0,1518.0,23012.0,506.0,18.8,27.9,26.1,22.1,21.2,12.2,18.3,81.7,10.2,1.9,2.5,2.0,1.7,23.6,62714.0,76.8,19.2,3.7,0.2,9.0,White
New Jersey,Essex County,DEM,266820,800401.0,384515.0,415886.0,22.4,31.1,38.8,0.1,5.1,0.0,521054.0,57365.0,959.0,35133.0,433.0,16.7,23.3,37.9,20.2,23.4,7.1,11.3,61.8,7.9,21.1,4.4,1.2,3.6,34.4,371793.0,80.0,14.7,5.1,0.2,10.4,Black
New Jersey,Gloucester County,DEM,86702,291372.0,141589.0,149783.0,5.8,79.1,9.9,0.0,3.0,0.0,219949.0,81489.0,1248.0,36205.0,532.0,7.9,10.4,41.7,14.9,24.9,8.4,10.1,85.6,6.4,2.3,1.3,1.2,3.3,29.9,145749.0,80.6,15.5,3.8,0.1,7.4,White
New Jersey,Hudson County,DEM,181452,679756.0,337345.0,342411.0,43.2,28.8,10.8,0.1,15.0,0.1,398510.0,62681.0,990.0,35910.0,430.0,17.1,25.8,39.9,18.1,22.4,5.9,13.6,37.0,7.8,42.4,7.9,2.0,2.9,35.7,354105.0,85.2,10.3,4.4,0.1,7.1,Hispanic
New Jersey,Hunterdon County,REP,43153,125717.0,62901.0,62816.0,6.2,86.3,2.5,0.1,3.8,0.0,95691.0,110969.0,2182.0,54200.0,1457.0,4.5,4.9,51.7,12.9,23.2,6.7,5.5,80.7,5.5,2.6,1.8,0.7,8.7,33.9,66382.0,79.5,13.7,6.6,0.1,4.4,White
New Jersey,Mercer County,DEM,122532,373362.0,182693.0,190669.0,16.9,50.8,19.7,0.0,10.7,0.0,251832.0,77027.0,1571.0,40064.0,694.0,11.3,15.5,44.7,17.2,22.5,6.1,9.4,71.1,10.6,7.9,3.4,1.9,5.0,28.3,181602.0,80.0,16.0,3.9,0.1,7.5,White
New Jersey,Middlesex County,DEM,226250,837288.0,412127.0,425161.0,20.4,44.3,9.3,0.1,23.9,0.0,540851.0,83133.0,856.0,36558.0,390.0,8.6,11.0,45.1,13.9,23.2,6.5,11.3,72.9,8.5,9.6,2.4,2.3,4.2,33.3,408838.0,83.3,12.8,3.7,0.1,6.4,White
New Jersey,Monmouth County,REP,191808,627551.0,305192.0,322359.0,10.6,75.4,6.7,0.1,5.4,0.0,457219.0,91807.0,1342.0,46736.0,562.0,7.6,9.9,44.6,15.5,24.8,7.6,7.5,75.8,7.1,7.9,2.0,2.0,5.2,33.6,314470.0,80.8,13.8,5.3,0.2,6.0,White
New Jersey,Morris County,DEM,153881,498847.0,244480.0,254367.0,13.0,72.0,3.0,0.0,10.1,0.0,354414.0,107034.0,1215.0,53491.0,803.0,4.6,4.8,51.0,12.9,23.9,5.3,6.9,79.2,6.8,5.4,2.0,0.9,5.6,30.9,262461.0,82.9,11.6,5.4,0.1,5.2,White
New Jersey,Ocean County,REP,217740,589699.0,283959.0,305740.0,9.0,84.9,2.8,0.0,1.9,0.0,431866.0,65771.0,928.0,33312.0,467.0,10.9,18.7,35.1,18.9,27.7,9.8,8.4,82.8,7.3,1.9,1.6,1.7,4.8,30.7,253628.0,78.9,15.6,5.3,0.2,6.7,White
New Jersey,Passaic County,DEM,129097,510563.0,248308.0,262255.0,40.5,42.0,10.6,0.2,5.2,0.0,327162.0,63339.0,1461.0,29393.0,404.0,17.0,26.3,32.3,17.2,24.2,7.8,18.4,70.7,11.5,9.1,3.5,1.9,3.2,27.6,238552.0,84.5,11.2,4.2,0.1,6.0,White
New Jersey,Salem County,REP,18827,63776.0,31105.0,32671.0,8.3,75.1,13.1,0.2,0.9,0.0,47932.0,63934.0,3042.0,31681.0,1554.0,14.2,26.2,32.5,16.5,22.3,12.1,16.6,83.8,8.9,1.1,1.8,1.9,2.5,25.6,29365.0,80.4,15.4,4.2,0.1,8.0,White
New Jersey,Somerset County,DEM,111173,333316.0,162775.0,170541.0,14.4,57.7,9.0,0.1,17.0,0.0,225857.0,106046.0,1955.0,51923.0,889.0,4.8,4.9,52.2,12.7,22.7,5.3,7.2,78.3,7.8,5.1,2.0,0.8,5.9,32.0,174463.0,85.4,10.6,3.9,0.1,4.9,White
New Jersey,Sussex County,REP,51698,143570.0,71475.0,72095.0,7.5,87.2,2.0,0.0,2.0,0.0,110077.0,89238.0,2184.0,41272.0,1024.0,5.3,6.3,39.5,16.3,25.5,9.4,9.3,83.8,7.3,1.8,1.2,0.7,5.2,38.2,75370.0,79.7,14.4,5.8,0.1,6.4,White
New Jersey,Union County,DEM,170245,557320.0,271607.0,285713.0,30.7,40.7,20.1,0.1,4.9,0.0,352205.0,73376.0,1330.0,38163.0,603.0,10.3,14.4,37.1,17.2,23.9,7.4,14.4,68.6,7.9,11.7,2.8,5.3,3.7,31.1,278003.0,82.8,12.9,4.1,0.1,7.4,White
New Jersey,Warren County,REP,34769,107088.0,52230.0,54858.0,8.6,82.9,4.2,0.1,2.9,0.0,80808.0,75500.0,2277.0,37001.0,895.0,8.2,12.3,36.5,16.9,26.1,9.4,11.1,80.9,9.0,1.1,2.9,1.2,4.9,35.4,54719.0,80.1,14.0,5.8,0.1,7.4,White
New Mexico,Bernalillo County,DEM,193757,674855.0,330743.0,344112.0,49.5,39.5,2.5,4.0,2.3,0.1,483669.0,50386.0,670.0,28340.0,388.0,18.0,25.5,40.2,19.9,23.9,8.3,7.7,80.2,9.1,1.8,1.9,2.5,4.4,21.9,313658.0,74.3,19.8,5.7,0.2,6.7,Hispanic
New Mexico,Catron County,REP,1698,3547.0,1861.0,1686.0,15.8,83.3,0.3,0.1,0.3,0.0,3023.0,42047.0,6181.0,22487.0,2766.0,21.5,33.1,39.2,12.5,29.6,17.4,1.3,58.1,4.6,0.0,17.6,3.7,15.9,14.6,919.0,60.4,24.9,14.7,0.0,0.0,White
New Mexico,Chaves County,REP,15656,65454.0,32536.0,32918.0,55.6,40.4,1.5,0.8,0.6,0.0,43143.0,42177.0,2361.0,21177.0,801.0,21.2,30.9,28.3,21.5,23.6,14.3,12.3,80.9,11.3,0.9,1.8,1.2,3.9,19.8,26659.0,72.4,20.9,6.5,0.1,6.3,Hispanic
New Mexico,Cibola County,DEM,4745,27049.0,13678.0,13371.0,38.0,20.0,1.0,39.2,0.4,0.0,19394.0,36089.0,1706.0,17768.0,1036.0,28.5,40.2,28.1,26.9,22.5,12.1,10.4,69.7,13.3,0.4,3.1,6.0,7.5,23.4,9600.0,63.7,28.9,7.2,0.2,16.0,Native
New Mexico,Colfax County,REP,3271,12522.0,6317.0,6205.0,49.2,47.2,0.6,1.0,0.3,0.0,9964.0,33042.0,4075.0,21785.0,1407.0,23.5,35.0,33.0,24.6,23.8,12.6,5.9,75.4,15.9,0.1,3.5,0.5,4.6,15.6,4663.0,71.0,20.5,8.0,0.5,10.0,Hispanic
New Mexico,Curry County,REP,10444,50283.0,26139.0,24144.0,41.0,49.1,5.5,0.9,1.4,0.1,34060.0,41941.0,1840.0,22628.0,1522.0,22.5,34.2,28.5,18.9,20.4,17.2,15.0,83.6,10.5,0.1,1.9,2.7,1.2,14.3,20509.0,70.3,24.8,4.8,0.1,7.8,White
New Mexico,De Baca County,REP,656,2016.0,926.0,1090.0,46.0,52.2,1.5,0.0,0.0,0.0,1497.0,31439.0,8487.0,24571.0,8560.0,22.7,22.4,32.9,16.9,13.9,18.7,17.6,70.7,9.0,0.0,4.4,5.9,9.9,10.3,675.0,60.4,35.6,4.0,0.0,6.6,White
New Mexico,Eddy County,REP,17454,56793.0,28792.0,28001.0,47.5,48.5,1.4,1.3,0.5,0.0,39729.0,60703.0,3524.0,28419.0,1075.0,14.6,20.3,26.4,17.2,23.4,18.8,14.2,86.0,9.3,0.5,1.4,1.0,1.8,17.7,26191.0,78.0,16.5,5.4,0.0,5.1,White
New Mexico,Grant County,DEM,7590,28382.0,13940.0,14442.0,50.0,46.5,0.7,1.5,0.1,0.0,22051.0,40470.0,2626.0,23898.0,1637.0,22.0,32.0,32.3,25.2,20.6,16.2,5.8,84.0,5.7,0.4,3.4,1.4,5.1,16.4,10647.0,68.0,25.7,5.7,0.7,8.1,Hispanic
New Mexico,Guadalupe County,DEM,1234,4426.0,2645.0,1781.0,82.1,15.1,1.3,1.3,0.0,0.0,3575.0,26060.0,5152.0,18086.0,2125.0,13.0,19.8,32.2,31.0,27.7,7.5,1.5,81.8,9.2,0.0,2.4,3.4,3.1,18.3,1374.0,52.3,42.6,5.2,0.0,1.5,Hispanic
New Mexico,Harding County,REP,319,546.0,291.0,255.0,37.4,62.3,0.0,0.0,0.0,0.0,445.0,35096.0,4082.0,30782.0,12237.0,19.8,30.7,42.8,14.4,18.9,19.4,4.5,50.0,20.7,0.0,5.6,0.5,23.2,23.0,201.0,48.8,34.8,10.4,6.0,6.5,White
New Mexico,Hidalgo County,REP,1120,4446.0,2179.0,2267.0,57.9,40.8,0.7,0.6,0.0,0.0,3247.0,31829.0,8065.0,18338.0,1787.0,26.0,37.7,21.6,29.8,20.9,16.2,11.5,79.7,8.0,0.0,4.1,2.5,5.8,19.9,1614.0,61.4,33.7,4.5,0.4,9.0,Hispanic
New Mexico,Lea County,REP,16531,69505.0,35804.0,33701.0,56.8,37.2,3.6,0.7,0.0,0.0,40774.0,59285.0,2560.0,24507.0,885.0,16.1,22.3,25.0,15.2,21.9,20.1,17.7,84.1,10.9,0.4,1.5,0.9,2.1,20.4,28672.0,79.2,15.4,5.4,0.1,6.2,Hispanic
New Mexico,Lincoln County,REP,6942,19497.0,9399.0,10098.0,31.9,63.4,0.6,1.6,0.5,0.0,15034.0,42145.0,4891.0,26820.0,2848.0,15.4,17.5,28.1,25.0,25.8,11.4,9.8,72.3,14.9,0.1,3.1,2.1,7.6,21.1,7057.0,63.4,21.4,14.3,0.9,5.2,White
New Mexico,Los Alamos County,DEM,7554,18031.0,9135.0,8896.0,17.2,72.9,0.3,1.0,6.0,0.0,13223.0,110190.0,6543.0,52125.0,2359.0,5.1,5.4,67.7,12.6,13.0,4.2,2.5,76.5,9.9,3.3,3.9,3.6,2.9,15.7,9122.0,61.6,34.3,3.8,0.3,3.7,White
New Mexico,Luna County,REP,4408,24319.0,12057.0,12262.0,65.9,31.0,1.2,0.8,0.5,0.0,14774.0,27602.0,1859.0,16622.0,1191.0,31.8,42.5,21.7,24.1,21.9,15.6,16.7,79.2,11.6,0.8,2.3,1.6,4.5,17.8,7895.0,73.0,19.3,7.6,0.0,11.4,Hispanic
New Mexico,McKinley County,DEM,18029,72849.0,35209.0,37640.0,14.1,9.1,0.5,73.3,0.9,0.0,50540.0,30336.0,1354.0,14077.0,634.0,37.5,45.7,29.4,25.1,22.0,9.7,13.8,74.8,9.7,0.6,3.7,1.6,9.5,22.1,23207.0,56.9,35.7,7.4,0.0,16.1,Native
New Mexico,Mora County,DEM,1745,4605.0,2286.0,2319.0,79.0,14.0,0.1,0.0,0.0,0.0,3764.0,26644.0,8160.0,16019.0,2803.0,20.3,29.7,24.0,28.7,24.7,12.5,10.1,78.7,15.2,0.0,1.3,0.0,4.8,31.0,1245.0,61.4,33.9,4.7,0.0,8.2,Hispanic
New Mexico,Otero County,REP,14521,65130.0,33478.0,31652.0,37.5,49.8,3.1,6.2,1.2,0.0,44487.0,43533.0,1693.0,21876.0,1741.0,21.4,32.5,27.5,26.0,24.9,15.5,6.2,78.5,13.4,0.6,2.9,1.5,3.1,18.5,23707.0,64.3,29.0,6.2,0.6,9.3,White
New Mexico,Quay County,REP,2634,8447.0,4057.0,4390.0,44.7,50.4,1.6,1.0,0.7,0.2,6454.0,26663.0,1293.0,18220.0,1475.0,21.6,37.2,33.8,21.7,20.0,13.1,11.3,75.8,12.8,0.3,1.7,1.1,8.3,15.5,3015.0,70.1,22.1,7.0,0.8,4.0,White
New Mexico,Rio Arriba County,DEM,10990,39455.0,19338.0,20117.0,71.4,12.9,0.4,14.0,0.4,0.0,29026.0,33422.0,2549.0,19602.0,963.0,26.4,33.2,37.4,25.4,21.7,8.4,7.0,85.1,7.6,1.3,0.9,1.2,3.9,27.2,13786.0,56.1,37.4,6.5,0.1,8.9,Hispanic
New Mexico,Roosevelt County,REP,4634,19313.0,9665.0,9648.0,41.0,53.1,2.8,0.5,0.5,0.0,13132.0,35928.0,3076.0,18954.0,1522.0,27.5,37.8,33.5,24.4,19.0,12.1,11.1,75.5,13.1,0.2,5.5,3.4,2.3,17.6,7650.0,64.9,27.8,6.8,0.4,10.7,White
New Mexico,Sandoval County,DEM,40588,138815.0,67939.0,70876.0,37.9,44.6,1.8,12.0,1.3,0.1,102231.0,60345.0,1942.0,27406.0,669.0,14.7,19.4,39.7,17.8,25.6,9.4,7.5,81.5,8.8,1.1,1.5,1.4,5.7,28.4,59556.0,72.2,21.6,6.1,0.1,8.0,White
New Mexico,San Juan County,REP,32874,128221.0,63529.0,64692.0,19.9,39.2,0.5,37.7,0.6,0.1,89913.0,49686.0,1618.0,22665.0,715.0,20.8,27.4,28.3,19.9,23.4,15.9,12.5,84.1,10.0,0.4,1.7,1.2,2.7,23.9,51379.0,75.9,19.6,4.2,0.3,9.6,White
New Mexico,San Miguel County,DEM,7888,28203.0,14114.0,14089.0,77.6,18.1,1.0,1.1,0.7,0.0,21877.0,29168.0,2833.0,18012.0,1190.0,30.9,39.8,33.6,25.9,23.5,10.8,6.2,74.1,10.1,0.6,3.6,2.0,9.6,20.8,9230.0,56.2,35.7,7.6,0.5,5.3,Hispanic
New Mexico,Santa Fe County,DEM,62530,147514.0,71878.0,75636.0,51.2,42.9,0.6,2.5,1.2,0.1,108682.0,57945.0,1544.0,35801.0,882.0,14.4,22.0,44.2,19.3,21.9,8.0,6.7,78.0,8.9,1.4,2.3,1.6,7.9,22.3,69630.0,66.9,21.3,11.5,0.3,5.5,Hispanic
New Mexico,Sierra County,REP,3542,11254.0,5513.0,5741.0,29.9,65.7,0.6,1.1,0.5,0.0,9158.0,29690.0,1938.0,22749.0,3327.0,21.2,33.4,32.5,21.6,23.7,11.9,10.2,83.0,8.4,0.1,3.4,1.6,3.6,16.7,3740.0,58.8,33.3,7.9,0.0,11.4,White
New Mexico,Socorro County,DEM,3722,17098.0,9066.0,8032.0,49.7,35.1,0.1,8.8,2.2,0.0,12467.0,34008.0,3304.0,17017.0,1225.0,26.6,35.8,35.7,17.9,21.4,11.3,13.7,70.7,14.1,0.5,7.4,5.6,1.7,16.9,5856.0,60.9,34.5,4.6,0.0,4.2,Hispanic
New Mexico,Taos County,DEM,13121,32809.0,16054.0,16755.0,56.8,35.4,0.2,6.5,0.2,0.0,25642.0,35314.0,2651.0,23229.0,1416.0,21.3,28.0,34.7,26.9,22.3,11.0,5.1,69.9,12.3,0.3,3.5,1.7,12.2,20.2,13739.0,65.2,18.8,15.8,0.2,9.7,Hispanic
New Mexico,Torrance County,REP,4772,15534.0,8126.0,7408.0,42.1,52.2,1.7,1.1,0.2,0.0,11630.0,35543.0,5007.0,19129.0,1457.0,27.1,32.0,34.2,20.5,23.4,13.0,8.9,78.7,4.5,0.1,1.8,0.5,14.4,29.6,5326.0,66.7,24.4,8.9,0.0,7.8,White
New Mexico,Union County,REP,1388,4216.0,2285.0,1931.0,41.3,52.0,1.3,2.2,0.0,0.0,3138.0,38240.0,2505.0,23180.0,3971.0,14.2,26.2,31.7,30.7,12.2,11.8,13.6,75.5,16.0,0.9,2.0,4.1,1.5,15.1,1535.0,67.4,27.1,5.5,0.0,2.5,White
New Mexico,Valencia County,REP,17364,75845.0,38013.0,37832.0,60.0,33.6,0.8,3.6,0.5,0.0,53864.0,43428.0,2047.0,20572.0,678.0,22.0,29.1,27.6,21.4,23.2,15.8,12.0,80.7,10.1,0.9,1.2,2.2,5.0,28.8,28511.0,71.4,21.1,6.9,0.5,9.1,Hispanic
New York,Albany County,DEM,99474,308580.0,149287.0,159293.0,5.7,73.0,11.7,0.1,6.4,0.0,238354.0,62293.0,1234.0,35278.0,565.0,12.4,15.0,44.7,17.3,25.1,5.5,7.5,77.0,7.5,5.9,4.6,1.6,3.5,20.4,158961.0,71.3,24.5,4.2,0.1,5.3,White
New York,Allegany County,REP,14135,47400.0,24013.0,23387.0,1.5,94.5,1.4,0.3,1.2,0.0,37152.0,45359.0,1489.0,22377.0,581.0,16.5,25.7,31.4,22.2,19.2,10.5,16.6,75.1,7.8,0.6,12.4,1.3,2.8,21.4,20132.0,73.6,19.3,6.8,0.3,7.3,White
New York,Bronx County,DEM,355374,1455846.0,685636.0,770210.0,55.7,9.5,29.4,0.2,3.6,0.0,849295.0,36593.0,389.0,19721.0,199.0,29.7,41.8,25.0,33.4,23.5,7.1,11.1,23.0,4.4,60.2,7.6,1.8,3.1,44.2,593858.0,80.0,14.6,5.3,0.1,11.6,Hispanic
New York,Broome County,DEM,47010,196124.0,96409.0,99715.0,4.0,84.0,5.1,0.2,4.2,0.0,152197.0,49064.0,1113.0,26790.0,497.0,17.1,23.0,37.7,19.5,24.5,6.9,11.4,80.4,8.4,3.1,3.9,1.1,3.1,19.7,87365.0,75.3,19.8,4.9,0.0,7.2,White
New York,Cattaraugus County,REP,22155,78175.0,38739.0,39436.0,2.0,90.8,1.6,2.9,0.9,0.0,59928.0,45571.0,1241.0,23984.0,496.0,16.9,23.8,30.5,19.1,24.3,10.8,15.3,82.4,8.2,0.4,4.7,1.5,3.0,21.9,33732.0,73.4,20.0,6.3,0.2,7.0,White
New York,Cayuga County,REP,19512,78319.0,40132.0,38187.0,2.8,90.5,3.9,0.2,0.5,0.0,61737.0,54664.0,1603.0,27957.0,702.0,11.6,17.2,33.8,18.8,22.2,11.0,14.2,82.5,7.3,1.0,4.3,1.4,3.4,23.0,37196.0,75.6,18.0,6.1,0.3,5.9,White
New York,Chautauqua County,REP,34853,130846.0,64652.0,66194.0,7.2,87.8,2.4,0.3,0.6,0.0,102307.0,44304.0,1256.0,23962.0,533.0,18.5,28.6,29.9,19.4,22.0,9.8,18.8,81.0,9.2,0.4,4.7,1.1,3.7,18.0,56416.0,75.2,17.0,7.5,0.3,7.7,White
New York,Chemung County,REP,21922,86883.0,43018.0,43865.0,3.0,86.5,5.8,0.4,1.5,0.0,67014.0,51251.0,1531.0,27209.0,772.0,15.8,22.8,35.8,20.2,23.2,8.1,12.8,82.4,9.0,2.0,3.2,1.1,2.3,19.6,37726.0,78.5,16.1,5.3,0.2,5.3,White
New York,Chenango County,REP,13482,48763.0,24382.0,24381.0,2.1,94.9,0.9,0.3,0.4,0.0,38105.0,48567.0,1595.0,25233.0,641.0,14.5,18.9,32.7,17.6,20.9,10.8,18.0,77.2,11.4,0.4,4.9,1.1,5.0,24.1,21665.0,69.7,21.6,8.4,0.3,6.7,White
New York,Clinton County,DEM,18364,81224.0,41648.0,39576.0,2.8,89.9,4.1,0.2,1.5,0.0,64719.0,52759.0,1739.0,25833.0,659.0,15.7,20.0,31.6,22.1,23.0,9.2,14.1,79.1,10.6,0.8,4.0,2.8,2.7,19.8,36091.0,71.0,23.4,5.5,0.1,5.8,White
New York,Columbia County,DEM,20386,61481.0,30856.0,30625.0,4.5,86.9,4.3,0.0,1.7,0.0,48452.0,61093.0,1999.0,34737.0,1152.0,11.4,14.8,38.4,21.0,19.9,10.9,9.8,76.9,8.8,2.6,4.0,1.4,6.3,25.8,30164.0,71.2,20.1,8.6,0.1,5.0,White
New York,Cortland County,REP,10789,48334.0,23443.0,24891.0,2.6,92.7,1.7,0.2,0.7,0.0,38545.0,52451.0,2006.0,26271.0,981.0,14.7,16.7,34.4,20.9,23.0,9.4,12.3,77.0,10.6,0.6,6.2,0.8,4.7,20.5,24251.0,73.6,20.1,6.0,0.3,4.9,White
New York,Delaware County,REP,13387,45950.0,23118.0,22832.0,3.7,92.5,1.7,0.1,0.7,0.0,37003.0,47921.0,2077.0,26016.0,855.0,16.5,30.7,31.9,20.3,21.4,11.5,14.9,75.9,8.4,1.5,6.2,1.4,6.5,24.4,19919.0,67.2,21.2,11.2,0.4,7.1,White
New York,Dutchess County,DEM,81443,295685.0,146993.0,148692.0,11.7,72.2,9.6,0.1,3.7,0.0,224637.0,75585.0,1986.0,36704.0,612.0,9.1,11.8,39.7,19.4,23.5,9.0,8.4,75.6,7.8,5.3,4.7,1.0,5.6,32.2,144934.0,77.7,16.6,5.6,0.2,6.7,White
New York,Erie County,DEM,267174,923995.0,447024.0,476971.0,5.2,76.0,13.0,0.4,3.4,0.0,707344.0,54006.0,578.0,31083.0,330.0,14.9,22.5,38.7,18.5,25.4,6.3,11.2,81.5,8.1,3.8,2.7,1.1,2.8,21.3,448392.0,79.9,15.9,4.1,0.1,5.5,White
New York,Essex County,DEM,9947,38233.0,19936.0,18297.0,3.2,91.8,2.9,0.2,0.5,0.0,31193.0,55294.0,2424.0,29008.0,1124.0,8.9,11.2,32.2,23.7,22.0,11.3,10.8,79.1,9.1,0.4,2.7,2.6,6.1,21.9,17544.0,70.5,20.3,9.0,0.2,6.7,White
New York,Franklin County,REP,9668,51054.0,27928.0,23126.0,3.4,81.7,5.8,6.9,0.4,0.2,40289.0,50733.0,1529.0,24294.0,937.0,19.4,27.0,31.6,27.3,19.5,10.1,11.5,76.1,11.3,0.8,4.3,1.8,5.8,20.9,19960.0,61.1,29.2,9.3,0.4,8.2,White
New York,Fulton County,REP,15378,53955.0,26899.0,27056.0,2.8,93.2,1.8,0.2,0.7,0.0,42521.0,48033.0,2240.0,26298.0,1046.0,16.0,23.4,30.7,20.5,23.3,9.5,16.1,83.2,9.4,0.6,2.7,2.1,2.1,25.0,24239.0,79.4,16.1,4.4,0.1,7.6,White
New York,Genesee County,REP,18876,58537.0,29199.0,29338.0,3.1,90.7,2.4,0.9,0.7,0.0,45954.0,54033.0,1511.0,27499.0,681.0,12.8,20.1,31.0,18.2,22.1,11.1,17.6,83.4,8.3,0.4,3.6,1.7,2.6,22.2,29386.0,76.9,17.5,5.4,0.2,5.1,White
